x;y;IC
2.0;1.12;22.10298628144111
2.0;1.2600000000000002;22.287719412556807
2.0;1.4000000000000001;22.47872725896577
2.0;1.54;22.650843295082993
2.0;1.6800000000000002;22.768192716646816
2.0;1.8200000000000003;22.790272200605816
2.0;1.9600000000000002;22.68046534844673
2.0;2.1;22.415109898999898
2.0;2.24;21.99094403871261
2.0;2.3800000000000003;21.428987806801644
2.0;2.5200000000000005;20.77362679214764
2.0;2.66;20.086706688263202
2.0;2.8000000000000003;19.43758326594304
2.0;2.9400000000000004;18.891038915589505
2.0;3.08;18.495543742468172
2.0;3.22;18.27436433387975
2.0;3.3600000000000003;18.221487572681617
2.0;3.5000000000000004;18.30333953782077
2.0;3.6400000000000006;18.466054169309054
2.0;3.7800000000000002;18.646852425150065
2.0;3.9200000000000004;18.787194287103528
2.0;4.0600000000000005;18.844962415557355
2.0;4.2;18.803117402601877
2.0;4.340000000000001;18.672991775556962
2.0;4.48;18.491505922176522
2.0;4.62;18.31285436153323
2.0;4.760000000000001;18.196357056649127
2.0;4.9;18.192959539753566
2.0;5.040000000000001;18.33313958851114
2.0;5.180000000000001;18.618690581273064
2.0;5.32;19.020073330538573
3.0;0.0;20.916206099995847
3.0;0.14;20.996891903480254
3.0;0.28;21.07361756947057
3.0;0.42000000000000004;21.133185442373545
3.0;0.56;21.173619899136973
3.0;0.7000000000000001;21.20499269234252
3.0;0.8400000000000001;21.246630307092552
3.0;0.9800000000000001;21.32124186517443
3.0;1.12;21.44733846856498
3.0;1.2600000000000002;21.631846510375144
3.0;1.4000000000000001;21.86490060577369
3.0;1.54;22.11839322465532
3.0;1.6800000000000002;22.3490340761584
3.0;1.8200000000000003;22.505614256528098
3.0;1.9600000000000002;22.539124257821463
3.0;2.1;22.413594320505187
3.0;2.24;22.115209463301518
3.0;2.3800000000000003;21.65749532346249
3.0;2.5200000000000005;21.081140515443227
3.0;2.66;20.448157209922794
3.0;2.8000000000000003;19.83133394268234
3.0;2.9400000000000004;19.30101907848469
3.0;3.08;18.911937277669878
3.0;3.22;18.69282304355806
3.0;3.3600000000000003;18.64112300476891
3.0;3.5000000000000004;18.723978874736137
3.0;3.6400000000000006;18.885378790661278
3.0;3.7800000000000002;19.05804490559997
3.0;3.9200000000000004;19.1775998350927
3.0;4.0600000000000005;19.19604998397983
3.0;4.2;19.091751564929396
3.0;4.340000000000001;18.873758135783433
3.0;4.48;18.579627852888667
3.0;4.62;18.267140104747966
3.0;4.760000000000001;18.001642044254442
3.0;4.9;17.84164888140312
3.0;5.040000000000001;17.825673603149582
3.0;5.180000000000001;17.96299826141012
3.0;5.32;18.230286633442162
3.0;5.460000000000001;18.57475533948345
4.0;0.0;20.69009757178812
4.0;0.14;20.751501450204874
4.0;0.28;20.768905178735764
4.0;0.42000000000000004;20.73738734854117
4.0;0.56;20.667561868081204
4.0;0.7000000000000001;20.584444721541498
4.0;0.8400000000000001;20.52252683834786
4.0;0.9800000000000001;20.517898320316082
4.0;1.12;20.599056618261052
4.0;1.2600000000000002;20.77848835015664
4.0;1.4000000000000001;21.04710610308227
4.0;1.54;21.373116878064636
4.0;1.6800000000000002;21.705985034876456
4.0;1.8200000000000003;21.98502042161504
4.0;1.9600000000000002;22.151025522918065
4.0;2.1;22.158632798336164
4.0;2.24;21.986657421196472
4.0;2.3800000000000003;21.64407702459396
4.0;2.5200000000000005;21.170090717029886
4.0;2.66;20.627936614736097
4.0;2.8000000000000003;20.093497395726033
4.0;2.9400000000000004;19.64089679790723
4.0;3.08;19.328017627899786
4.0;3.22;19.18497852759492
4.0;3.3600000000000003;19.20805311771459
4.0;3.5000000000000004;19.360409208467978
4.0;3.6400000000000006;19.579620736427604
4.0;3.7800000000000002;19.790468327182392
4.0;3.9200000000000004;19.920409129344108
4.0;4.0600000000000005;19.914511929906723
4.0;4.2;19.74674889418657
4.0;4.340000000000001;19.42529151471701
4.0;4.48;18.990712735132046
4.0;4.62;18.50747997242891
4.0;4.760000000000001;18.050518192616433
4.0;4.9;17.689634232575248
4.0;5.040000000000001;17.47501510673379
4.0;5.180000000000001;17.426765086559357
4.0;5.32;17.530592844759635
4.0;5.460000000000001;17.740490227779027
5.0;0.0;20.498633130810685
5.0;0.14;20.516625573764866
5.0;0.28;20.4557754082851
5.0;0.42000000000000004;20.321403201934118
5.0;0.56;20.13721013589757
5.0;0.7000000000000001;19.942103047923883
5.0;0.8400000000000001;19.783352460579025
5.0;0.9800000000000001;19.70719123470992
5.0;1.12;19.74865642528745
5.0;1.2600000000000002;19.922829823777366
5.0;1.4000000000000001;20.219526210496184
5.0;1.54;20.602894736168484
5.0;1.6800000000000002;21.016432529241587
5.0;1.8200000000000003;21.39275310203905
5.0;1.9600000000000002;21.66635693662964
5.0;2.1;21.78687239285967
5.0;2.24;21.729969471572765
5.0;2.3800000000000003;21.503487936348723
5.0;2.5200000000000005;21.147222080327726
5.0;2.66;20.726093843736397
5.0;2.8000000000000003;20.317854547114642
5.0;2.9400000000000004;19.997675364976892
5.0;3.08;19.822740649942432
5.0;3.22;19.820064005033498
5.0;3.3600000000000003;19.9801613415729
5.0;3.5000000000000004;20.258047340568382
5.0;3.6400000000000006;20.581512508817138
5.0;3.7800000000000002;20.865108217234567
5.0;3.9200000000000004;21.027047299095045
5.0;4.0600000000000005;21.00558488365496
5.0;4.2;20.771521672038954
5.0;4.340000000000001;20.334257564250695
5.0;4.48;19.74015169654955
5.0;4.62;19.063532857515114
5.0;4.760000000000001;18.392214538134752
5.0;4.9;17.810483335515524
5.0;5.040000000000001;17.383017846595028
5.0;5.180000000000001;17.14296374929997
5.0;5.32;17.086499763095954
5.0;5.460000000000001;17.174876672545636
6.0;0.0;20.46008983892424
6.0;0.14;20.410076179597137
6.0;0.28;20.258510122513922
6.0;0.42000000000000004;20.021899046614692
6.0;0.56;19.735677907649134
6.0;0.7000000000000001;19.44922245573823
6.0;0.8400000000000001;19.217690349076495
6.0;0.9800000000000001;19.09195390031808
6.0;1.12;19.108443263797867
6.0;1.2600000000000002;19.280948596168948
6.0;1.4000000000000001;19.596238161405733
6.0;1.54;20.014729199412884
6.0;1.6800000000000002;20.476492982161492
6.0;1.8200000000000003;20.911766839331094
6.0;1.9600000000000002;21.254119593018572
6.0;2.1;21.453710577155448
6.0;2.24;21.487880191011598
6.0;2.3800000000000003;21.366694534291362
6.0;2.5200000000000005;21.13199317945143
6.0;2.66;20.84978694714564
6.0;2.8000000000000003;20.597257071569356
6.0;2.9400000000000004;20.446815232877995
6.0;3.08;20.450421089609684
6.0;3.22;20.62743793647638
6.0;3.3600000000000003;20.958693026190733
6.0;3.5000000000000004;21.3882045807992
6.0;3.6400000000000006;21.832483757532188
6.0;3.7800000000000002;22.19574159781494
6.0;3.9200000000000004;22.388066518981642
6.0;4.0600000000000005;22.34296424663166
6.0;4.2;22.03072280459521
6.0;4.340000000000001;21.464874873315814
6.0;4.48;20.700413691562456
6.0;4.62;19.824087529271907
6.0;4.760000000000001;18.938700747724425
6.0;4.9;18.144550370338486
6.0;5.040000000000001;17.521677105541478
6.0;5.180000000000001;17.11640049939387
6.0;5.32;16.934693007671147
6.0;5.460000000000001;16.94352887701287
7.0;0.0;20.618490581590468
7.0;0.14;20.48874970675945
7.0;0.28;20.25001131525865
7.0;0.42000000000000004;19.929539231260506
7.0;0.56;19.571486153142345
7.0;0.7000000000000001;19.230567697419865
7.0;0.8400000000000001;18.96342506139159
7.0;0.9800000000000001;18.81895510797421
7.0;1.12;18.829259214702084
7.0;1.2600000000000002;19.002959221095633
7.0;1.4000000000000001;19.322378168823672
7.0;1.54;19.745484020856424
7.0;1.6800000000000002;20.21262789677898
7.0;1.8200000000000003;20.65713136175425
7.0;1.9600000000000002;21.017893559654
7.0;2.1;21.251605375517777
7.0;2.24;21.342035282721664
7.0;2.3800000000000003;21.30426200294185
7.0;2.5200000000000005;21.18262995825516
7.0;2.66;21.042437304710493
7.0;2.8000000000000003;20.956687987449353
7.0;2.9400000000000004;20.990365794784157
7.0;3.08;21.185361198730906
7.0;3.22;21.54922701107625
7.0;3.3600000000000003;22.050311775302777
7.0;3.5000000000000004;22.620621525253657
7.0;3.6400000000000006;23.166222452156113
7.0;3.7800000000000002;23.583434624007396
7.0;3.9200000000000004;23.777812842115516
7.0;4.0600000000000005;23.682241698035916
7.0;4.2;23.270545982490518
7.0;4.340000000000001;22.563836555762876
7.0;4.48;21.6282174763753
7.0;4.62;20.564186482578975
7.0;4.760000000000001;19.48971443796534
7.0;4.9;18.520245536698784
7.0;5.040000000000001;17.74945773732265
7.0;5.180000000000001;17.23444053178519
7.0;5.32;16.988028389674735
7.0;5.460000000000001;16.979571060895726
7.0;5.6000000000000005;17.143734458197997
8.0;0.0;20.927082315309203
8.0;0.14;20.726141464083344
8.0;0.28;20.422892196322575
8.0;0.42000000000000004;20.053447279830692
8.0;0.56;19.666529770997297
8.0;0.7000000000000001;19.31641540956878
8.0;0.8400000000000001;19.0547086640929
8.0;0.9800000000000001;18.922104254169014
8.0;1.12;18.941445197836515
8.0;1.2600000000000002;19.1133520873684
8.0;1.4000000000000001;19.41541979469896
8.0;1.54;19.805457480563046
8.0;1.6800000000000002;20.22854566856175
8.0;1.8200000000000003;20.626917950073945
8.0;1.9600000000000002;20.951001216345205
8.0;2.1;21.169529943612318
8.0;2.24;21.276616234876823
8.0;2.3800000000000003;21.294066905735768
8.0;2.5200000000000005;21.268056398203765
8.0;2.66;21.260356519403487
8.0;2.8000000000000003;21.33548035431534
8.0;2.9400000000000004;21.546071485555053
8.0;3.08;21.91943191425196
8.0;3.22;22.4480760154033
8.0;3.3600000000000003;23.086580614285076
8.0;3.5000000000000004;23.75586213226278
8.0;3.6400000000000006;24.354560951812143
8.0;3.7800000000000002;24.775742063789956
8.0;3.9200000000000004;24.9259415905155
8.0;4.0600000000000005;24.74296502850424
8.0;4.2;24.208930735034212
8.0;4.340000000000001;23.35586002740652
8.0;4.48;22.262498060088006
8.0;4.62;21.042735422799637
8.0;4.760000000000001;19.82764649337953
8.0;4.9;18.744426485865183
8.0;5.040000000000001;17.896130085341206
8.0;5.180000000000001;17.345959249010946
8.0;5.32;17.10894720730635
8.0;5.460000000000001;17.152426739120145
8.0;5.6000000000000005;17.404955526922787
9.0;0.0;21.262488369041897
9.0;0.14;21.018829967179435
9.0;0.28;20.68928875049682
9.0;0.42000000000000004;20.31563307966094
9.0;0.56;19.9466108948651
9.0;0.7000000000000001;19.63078606461989
9.0;0.8400000000000001;19.40948679103596
9.0;0.9800000000000001;19.310778707136077
9.0;1.12;19.345309828414155
9.0;1.2600000000000002;19.5047137420869
9.0;1.4000000000000001;19.76298079753085
9.0;1.54;20.080813055558618
9.0;1.6800000000000002;20.412498480187747
9.0;1.8200000000000003;20.714341978526935
9.0;1.9600000000000002;20.953274135601227
9.0;2.1;21.114031848343053
9.0;2.24;21.20335977000456
9.0;2.3800000000000003;21.250061882175036
9.0;2.5200000000000005;21.30041433627213
9.0;2.66;21.409334073847294
9.0;2.8000000000000003;21.628619111227966
9.0;2.9400000000000004;21.994338782547388
9.0;3.08;22.51586810371784
9.0;3.22;23.168997465365422
9.0;3.3600000000000003;23.89496769508403
9.0;3.5000000000000004;24.606253747833296
9.0;3.6400000000000006;25.198626658663848
9.0;3.7800000000000002;25.56771644992576
9.0;3.9200000000000004;25.627255279173482
9.0;4.0600000000000005;25.325639838435976
9.0;4.2;24.657561189271032
9.0;4.340000000000001;23.66822383526552
9.0;4.48;22.44898727341799
9.0;4.62;21.12486543194886
9.0;4.760000000000001;19.835893730845683
9.0;4.9;18.715596643584114
9.0;5.040000000000001;17.870402208056593
9.0;5.180000000000001;17.363717634517492
9.0;5.32;17.207519163541775
9.0;5.460000000000001;17.362888490157935
9.0;5.6000000000000005;17.749232992677
10.0;0.0;21.460938498494944
10.0;0.14;21.216947184115785
10.0;0.28;20.90745838502545
10.0;0.42000000000000004;20.575861071675536
10.0;0.56;20.266729616489023
10.0;0.7000000000000001;20.019098552757043
10.0;0.8400000000000001;19.86107102847438
10.0;0.9800000000000001;19.806372199899506
10.0;1.12;19.853182101087036
10.0;1.2600000000000002;19.98531676050099
10.0;1.4000000000000001;20.175575859783347
10.0;1.54;20.39083459708917
10.0;1.6800000000000002;20.598225799939335
10.0;1.8200000000000003;20.771551485636003
10.0;1.9600000000000002;20.89691763100311
10.0;2.1;20.976553404459228
10.0;2.24;21.029907500386326
10.0;2.3800000000000003;21.09143939136711
10.0;2.5200000000000005;21.20503203895842
10.0;2.66;21.415583825003797
10.0;2.8000000000000003;21.758982117228637
10.0;2.9400000000000004;22.252179752046732
10.0;3.08;22.885349614410178
10.0;3.22;23.61797801699762
10.0;3.3600000000000003;24.380239353145193
10.0;3.5000000000000004;25.0801246863035
10.0;3.6400000000000006;25.61571529395226
10.0;3.7800000000000002;25.890904331795042
10.0;3.9200000000000004;25.832006941574313
10.0;4.0600000000000005;25.402267453867577
10.0;4.2;24.611403433915534
10.0;4.340000000000001;23.5180409407169
10.0;4.48;22.224090053239138
10.0;4.62;20.861571007390015
10.0;4.760000000000001;19.573845904187767
10.0;4.9;18.494343944919418
10.0;5.040000000000001;17.726446474400426
10.0;5.180000000000001;17.328085252859747
10.0;5.32;17.303806281768424
10.0;5.460000000000001;17.60570773329416
10.0;5.6000000000000005;18.143034155461752
11.0;0.0;21.36425454258724
11.0;0.14;21.16809343137942
11.0;0.28;20.925552251430467
11.0;0.42000000000000004;20.677364644295523
11.0;0.56;20.460666526597535
11.0;0.7000000000000001;20.30310793527906
11.0;0.8400000000000001;20.21927713654131
11.0;0.9800000000000001;20.209740182731565
11.0;1.12;20.262550438480304
11.0;1.2600000000000002;20.356742089712874
11.0;1.4000000000000001;20.467114992446216
11.0;1.54;20.56953512067498
11.0;1.6800000000000002;20.645983854444395
11.0;1.8200000000000003;20.688656080404552
11.0;1.9600000000000002;20.70250963519558
11.0;2.1;20.705804534668516
11.0;2.24;20.72835339405633
11.0;2.3800000000000003;20.807452219020195
11.0;2.5200000000000005;20.98177887589282
11.0;2.66;21.283914142934474
11.0;2.8000000000000003;21.73250380281625
11.0;2.9400000000000004;22.325359161938284
11.0;3.08;23.034897279772856
11.0;3.22;23.80717617948259
11.0;3.3600000000000003;24.565351550273586
11.0;3.5000000000000004;25.217698888999394
11.0;3.6400000000000006;25.669505398321096
11.0;3.7800000000000002;25.83729224954396
11.0;3.9200000000000004;25.663160922942108
11.0;4.0600000000000005;25.126736322939962
11.0;4.2;24.25231940541877
11.0;4.340000000000001;23.109490569520602
11.0;4.48;21.806445399155027
11.0;4.62;20.476622624099058
11.0;4.760000000000001;19.26045965117401
11.0;4.9;18.28512429047885
11.0;5.040000000000001;17.645600243149232
11.0;5.180000000000001;17.390414594006344
11.0;5.32;17.51457603541949
11.0;5.460000000000001;17.961061022386353
11.0;5.6000000000000005;18.630669380414567
12.0;0.0;20.865006534200067
12.0;0.14;20.763449464605994
12.0;0.28;20.629919320453308
12.0;0.42000000000000004;20.498620717498795
12.0;0.56;20.397254073260818
12.0;0.7000000000000001;20.342191542057275
12.0;0.8400000000000001;20.336562420205542
12.0;0.9800000000000001;20.371283578407642
12.0;1.12;20.428510123175485
12.0;1.2600000000000002;20.486605374632973
12.0;1.4000000000000001;20.525578376898753
12.0;1.54;20.53199583620018
12.0;1.6800000000000002;20.502586095432672
12.0;1.8200000000000003;20.446039572738027
12.0;1.9600000000000002;20.382802955617933
12.0;2.1;20.342917142421182
12.0;2.24;20.362146111294226
12.0;2.3800000000000003;20.476796160512503
12.0;2.5200000000000005;20.7177548182296
12.0;2.66;21.104403147853887
12.0;2.8000000000000003;21.639171330354245
12.0;2.9400000000000004;22.303586966011093
12.0;3.08;23.05666037783054
12.0;3.22;23.836309271112516
12.0;3.3600000000000003;24.564211943202586
12.0;3.5000000000000004;25.153997213844036
12.0;3.6400000000000006;25.522083469921526
12.0;3.7800000000000002;25.599869896604368
12.0;3.9200000000000004;25.345492618274996
12.0;4.0600000000000005;24.753121749595934
12.0;4.2;23.85789413347653
12.0;4.340000000000001;22.735088237144048
12.0;4.48;21.49300578990307
12.0;4.62;20.26009813877652
12.0;4.760000000000001;19.167968377032125
12.0;4.9;18.33277100740688
12.0;5.040000000000001;17.83801864876158
12.0;5.180000000000001;17.721757925833057
12.0;5.32;17.970465095267983
12.0;5.460000000000001;18.520923401247614
12.0;5.6000000000000005;19.269969881918456
13.0;0.0;19.94311677170457
13.0;0.14;19.976194964878697
13.0;0.28;19.985590356378992
13.0;0.42000000000000004;19.99609175631984
13.0;0.56;20.025318030948906
13.0;0.7000000000000001;20.08001880214687
13.0;0.8400000000000001;20.15544314643978
13.0;0.9800000000000001;20.237614212862468
13.0;1.12;20.30774645883456
13.0;1.2600000000000002;20.347673592639463
13.0;1.4000000000000001;20.345067728311868
13.0;1.54;20.297401891115186
13.0;1.6800000000000002;20.213961648387357
13.0;1.8200000000000003;20.11564163247732
13.0;1.9600000000000002;20.03266574863132
13.0;2.1;20.000670850431092
13.0;2.24;20.055760268977785
13.0;2.3800000000000003;20.229176308822822
13.0;2.5200000000000005;20.542200286660574
13.0;2.66;21.001815071939827
13.0;2.8000000000000003;21.597596980913547
13.0;2.9400000000000004;22.300253468502504
13.0;3.08;23.062172476817466
13.0;3.22;23.82025918583073
13.0;3.3600000000000003;24.501163508245064
13.0;3.5000000000000004;25.028722378812507
13.0;3.6400000000000006;25.33306605935309
13.0;3.7800000000000002;25.360422111024477
13.0;3.9200000000000004;25.082286136480505
13.0;4.0600000000000005;24.502423502599548
13.0;4.2;23.66021736763342
13.0;4.340000000000001;22.629238918421656
13.0;4.48;21.510573066107227
13.0;4.62;20.421299550231886
13.0;4.760000000000001;19.479453609061448
13.0;4.9;18.787584041243313
13.0;5.040000000000001;18.41750601447987
13.0;5.180000000000001;18.398875984580776
13.0;5.32;18.713745542207025
13.0;5.460000000000001;19.29833228082581
13.0;5.6000000000000005;20.052030854439828
14.0;0.0;18.68681739992737
14.0;0.14;18.883232186782934
14.0;0.28;19.058249074818765
14.0;0.42000000000000004;19.225789162320105
14.0;0.56;19.393996325454452
14.0;0.7000000000000001;19.562579537801497
14.0;0.8400000000000001;19.7229791989709
14.0;0.9800000000000001;19.861077659929265
14.0;1.12;19.96159941739244
14.0;1.2600000000000002;20.013024668891727
14.0;1.4000000000000001;20.011818709461576
14.0;1.54;19.965030196575682
14.0;1.6800000000000002;19.890743235029547
14.0;1.8200000000000003;19.816358694785475
14.0;1.9600000000000002;19.775108519437424
14.0;2.1;19.80148520803206
14.0;2.24;19.92636099049967
14.0;2.3800000000000003;20.172495671942144
14.0;2.5200000000000005;20.550948451551392
14.0;2.66;21.058694965406243
14.0;2.8000000000000003;21.677575356036346
14.0;2.9400000000000004;22.374600897583555
14.0;3.08;23.103623453916345
14.0;3.22;23.808384919987066
14.0;3.3600000000000003;24.42695384043973
14.0;3.5000000000000004;24.89746865701184
14.0;3.6400000000000006;25.164914296083268
14.0;3.7800000000000002;25.188377320211636
14.0;3.9200000000000004;24.94791649860951
14.0;4.0600000000000005;24.449944814328635
14.0;4.2;23.729947112030416
14.0;4.340000000000001;22.851532164133953
14.0;4.48;21.90126395764678
14.0;4.62;20.97939059155382
14.0;4.760000000000001;20.187378200163522
14.0;4.9;19.61390092392502
14.0;5.040000000000001;19.32146125459263
14.0;5.180000000000001;19.335971191332508
14.0;5.32;19.64133363340414
14.0;5.460000000000001;20.180338138497603
14.0;5.6000000000000005;20.862136422915096
15.0;0.0;17.289781172280897
15.0;0.14;17.66178644161087
15.0;0.28;18.00954028089586
15.0;0.42000000000000004;18.336328916470546
15.0;0.56;18.642485950593464
15.0;0.7000000000000001;18.923575112011047
15.0;0.8400000000000001;19.170868712873446
15.0;0.9800000000000001;19.37379906844162
15.0;1.12;19.523561478783787
15.0;1.2600000000000002;19.616798717345883
15.0;1.4000000000000001;19.65833881423554
15.0;1.54;19.662254118722583
15.0;1.6800000000000002;19.650962452613115
15.0;1.8200000000000003;19.652571390299546
15.0;1.9600000000000002;19.69704994022281
15.0;2.1;19.812011285296254
15.0;2.24;20.01887679117425
15.0;2.3800000000000003;20.329997327342642
15.0;2.5200000000000005;20.747012237616627
15.0;2.66;21.260428691590846
15.0;2.8000000000000003;21.850193678490424
15.0;2.9400000000000004;22.486959448534574
15.0;3.08;23.13381109816823
15.0;3.22;23.74838278279966
15.0;3.3600000000000003;24.28545473400079
15.0;3.5000000000000004;24.70020992881206
15.0;3.6400000000000006;24.952274826190806
15.0;3.7800000000000002;25.010458875553645
15.0;3.9200000000000004;24.857785420271668
15.0;4.0600000000000005;24.49606408886089
15.0;4.2;23.949008923495654
15.0;4.340000000000001;23.26286617430321
15.0;4.48;22.503747268050336
15.0;4.62;21.7513647435519
15.0;4.760000000000001;21.089564739493877
15.0;4.9;20.59479751611416
15.0;5.040000000000001;20.324292079159378
15.0;5.180000000000001;20.30603468865099
15.0;5.32;20.532577451959916
15.0;5.460000000000001;20.960190691838367
15.0;5.6000000000000005;21.51398940999011
16.0;0.0;16.017418793011885
16.0;0.14;16.555399702642017
16.0;0.28;17.0622565550559
16.0;0.42000000000000004;17.53255955137288
16.0;0.56;17.96131794846812
16.0;0.7000000000000001;18.342704997762947
16.0;0.8400000000000001;18.670434283476254
16.0;0.9800000000000001;18.939485202360114
16.0;1.12;19.148473455821893
16.0;1.2600000000000002;19.3017917246251
16.0;1.4000000000000001;19.410737187588794
16.0;1.54;19.4931542520585
16.0;1.6800000000000002;19.57155284591219
16.0;1.8200000000000003;19.670087031829198
16.0;1.9600000000000002;19.811076293090625
16.0;2.1;20.011844805537756
16.0;2.24;20.282526325029835
16.0;2.3800000000000003;20.625182212395806
16.0;2.5200000000000005;21.034204371564165
16.0;2.66;21.497639600172704
16.0;2.8000000000000003;21.998878073796284
16.0;2.9400000000000004;22.518152511076327
16.0;3.08;23.033490368667202
16.0;3.22;23.521082904633552
16.0;3.3600000000000003;23.95537404778371
16.0;3.5000000000000004;24.309410432639933
16.0;3.6400000000000006;24.5560388021394
16.0;3.7800000000000002;24.67035029980584
16.0;3.9200000000000004;24.633384955249998
16.0;4.0600000000000005;24.436621384506022
16.0;4.2;24.086325893079533
16.0;4.340000000000001;23.606566512474004
16.0;4.48;23.03972024770378
16.0;4.62;22.443656002129657
16.0;4.760000000000001;21.88541493969259
16.0;4.9;21.432006523826523
16.0;5.040000000000001;21.13970931438368
16.0;5.180000000000001;21.04381582783649
16.0;5.32;21.150931823980358
16.0;5.460000000000001;21.435652476168354
16.0;5.6000000000000005;21.84271502469998
16.0;5.74;22.294698317062252
17.0;0.0;15.142648785412495
17.0;0.14;15.811691573792253
17.0;0.28;16.440048532168976
17.0;0.42000000000000004;17.016900257082348
17.0;0.56;17.534964790706844
17.0;0.7000000000000001;17.989385919082753
17.0;0.8400000000000001;18.377687664364696
17.0;0.9800000000000001;18.700567969514697
17.0;1.12;18.96298677703213
17.0;1.2600000000000002;19.174889263999084
17.0;1.4000000000000001;19.351018700390483
17.0;1.54;19.509572127814874
17.0;1.6800000000000002;19.66983892601992
17.0;1.8200000000000003;19.84931567356283
17.0;1.9600000000000002;20.06099968980894
17.0;2.1;20.311560596612363
17.0;2.24;20.600869615459846
17.0;2.3800000000000003;20.92299070544172
17.0;2.5200000000000005;21.268315113243155
17.0;2.66;21.62617815313262
17.0;2.8000000000000003;21.987141833907984
17.0;2.9400000000000004;22.344215994110446
17.0;3.08;22.692610927466678
17.0;3.22;23.028084009918217
17.0;3.3600000000000003;23.344430576443056
17.0;3.5000000000000004;23.63103015442669
17.0;3.6400000000000006;23.871474421917807
17.0;3.7800000000000002;24.044115722630465
17.0;3.9200000000000004;24.124908960711227
17.0;4.0600000000000005;24.09227982689522
17.0;4.2;23.933100334934284
17.0;4.340000000000001;23.64836763509926
17.0;4.48;23.2570136152071
17.0;4.62;22.796499344720498
17.0;4.760000000000001;22.319451803539916
17.0;4.9;21.886463924111755
17.0;5.040000000000001;21.55611091194469
17.0;5.180000000000001;21.37401262360987
17.0;5.32;21.36319213928487
17.0;5.460000000000001;21.517916233505982
17.0;5.6000000000000005;21.802634082534055
17.0;5.74;22.15665458479171
18.0;0.0;14.864587506477168
18.0;0.14;15.60622273165211
18.0;0.28;16.296715526719773
18.0;0.42000000000000004;16.924045385220076
18.0;0.56;17.481886911152813
18.0;0.7000000000000001;17.968221042347277
18.0;0.8400000000000001;18.38462580206889
18.0;0.9800000000000001;18.73614927126789
18.0;1.12;19.031390843869424
18.0;1.2600000000000002;19.282310845148963
